quizzes, solutions
000590072007004600902080005030800024700000160009002300004710050060005003000300918,643591872587234691912687435136879524728453169459162387394718256861925743275346918
401200000060001085090730600806020340300094000500003070072806430100000820004010900,451268793763941285298735614816527349327194568549683172972856431135479826684312957
010058000406000750080700109602300401030086000900501003500060290007402036003900000,719658342426139758385724169652397481134286975978541623541863297897412536263975814
004807005200400310035000000160785200090001703540009000076100040008060009900200806,614837925289456317735912468163785294892641753547329681376198542428563179951274836
006070000400200008500019203601950007283060010000000840860003570907002000150080400,326875194419236758578419263641958327283764915795321846864193572937542681152687439
000050340800900020105740000004100760760020005500000980030270400076000010001634800,697852341843916527125743698384195762769428135512367984938271456476589213251634879
900502006008006040701008205000374010000009087390800500034000062002103900500600001,943512876258796143761438295825374619416259387397861524134985762672143958589627431
003000000000907506547000080025700060601403000000080231290310000100600950006240800,963854127812937546547162389325791468681423795479586231298315674134678952756249813
006075080300020100000400602080700003501008006070510009054206008907000000003190020,216375984348629157795481632489762513531948276672513849154236798927854361863197425
050000200000000480801602003520700031190004700038900050200083090007010000400570860,359847216672135489841692573524768931196354728738921654265483197987216345413579862
860703040704905000010000056000070483000024590001800000008490260050306100079100800,865713942724965318913248756296571483387624591541839627138497265452386179679152834
002860003000090000100004580083005906706020040040100207000002051490003708005700600,952861473834597162167234589283475916716329845549186237678942351491653728325718694
400010080300008406007240031502009000000037008010000057090000060005702094260403100,426315789351978426987246531572189643649537218813624957794851362135762894268493175
006000020728900640594080000050000170940060003281050400000001897100034006000570000,316745928728913645594286731653498172947162583281357469435621897179834256862579314
004270800096400020170080039000000900031005067200090081068300004000700352500010000,354279816896431725172586439685127943931845267247693581768352194419768352523914678
009080007400017030800403190900701856007600200020050043000540000010002600350008020,139285467462917538875463192943721856587634219621859743298546371714392685356178924
030842050900700006027000130003280500609001704005000060800600002004000090500079401,136842957958713246427965138743286519689531724215497863891654372374128695562379481
054000091010207460000090708041570000270160305063002000000309640600040010000008032,754836291918257463326491758841573926279164385563982174185329647632745819497618532
697400053050610009080000407700892304001703200000500000006200080030000900514006000,697428153453617829182359467765892314841763295329541678976234581238175946514986732
000193000000040050070062380004300608080400090052007140408600700091000806003051009,845193267236748951179562384914325678387416592652987143428639715591274836763851429
060085430009002017073090802300000286005910000040008000000004560210500900600170304,162785439589342617473691852391457286825916743746238195937824561214563978658179324
006120008903700005051900700400030020000008073607001004000009030875000060020054100,746125398983746215251983746498537621512468973637291854164879532875312469329654187
008390050700001000006005142500000080004006301290170000320004670040820003100900005,418392756752641839936785142561439287874256391293178564329514678645827913187963425
042008075670413900080000300004200010010070509700069008960007040000900206508300700,342698175675413982189752364894235617216874539753169428961527843437981256528346791
003400905010860000000002060040200009507003080260009013006530002409600570820010004,683471925912865347754392168341286759597143286268759413176534892439628571825917634
008001602500370009402080030093100000050200017000065840007096000300004105260800000,938451672516372489472689531893147256654238917721965843147596328389724165265813794
174090020300610005009032080002106407860003900501200000400050009000408630010007000,174895326328614795659732184932186457867543912541279863486351279795428631213967548
000050109903100400500060873470000090085001002000600005690800207000370000100042560,768453129923187456541269873476528391385791642219634785694815237852376914137942568
005904800009030204830000001006700080010806020200005019902460030371009006040500700,125974863769138254834652971496721385513896427287345619952467138371289546648513792
005160000604038000031005900510000407060010003090627800020050640800049301007300020,985162734674938152231475986512893467768514293493627815329751648856249371147386529
070050000800000061003906720209308507080400600000509002064017000500240100100000038,976152384852734961413986725249368517785421693631579842364817259598243176127695438
020005001000080090030100875100020408070006009006034050080003010915060034004970002,827395641541687293639142875153729468478516329296834157782453916915268734364971582
010006534095010008000820009004609080030000070009783052406007003027400100001000600,812976534795314268643825719274659381538241976169783452456197823327468195981532647
008070060940020703000103004000705009067800030030401208010009020090000301400608507,358974162941526783672183954284735619167892435539461278715349826896257341423618597
000004823001260040000309000690400200503006970704100050400082100050607300087000065,965714823371268549842359716698475231513826974724193658436582197159647382287931465
000039060700502100046010500070000285089006040010203000500004098860300000020170003,152439867798562134346817529673941285289756341415283976531624798867395412924178653
000040090500601207091703005608200509070008000904300061200506008050000430010082700,762845193583691247491723685638214579175968324924357861247536918856179432319482756
184062500060000078002000000001590002056108000070046301300021790900003400025400080,184762539563914278792385614431597862256138947879246351348621795917853426625479183
006340280800010050003702006095000600000007040000008023001059070470200000058600901,916345287827916354543782196795423618382167549164598723631859472479231865258674931
590080003007040608200130050309500060020060300001290840050000407060004190008020000,594682713137945628286137954349578261825461379671293845952316487763854192418729536
204003060087010309000800010005070048463005200000002905096008500130400086000720100,214593867687214359359867412925371648463985271871642935796138524132459786548726193
102000390075080000000042060500071040009500206030604001800307450960400800700009002,142756398675983124398142765586271943419538276237694581821367459963425817754819632
080020700096003004107640530800060200210800007003050009050278603460900001008000050,384521796596783124127649538849367215215894367673152489951278643462935871738416952
005007106420509007007630049002104080000070010600803204038060000901008700500900000,395487126426519837187632549752194683843276915619853274238765491961348752574921368
090700860008090020401200003000005000200160594030070600500000100103029786000640302,392714865758396421461258973614985237287163594935472618526837149143529786879641352
504700380027000001080509200038060400900070060015940030201006000000000010000308572,594721386327684951186539247738165429942873165615942738271456893853297614469318572
002065000170000580090800043040106000050020900000090074830970005006402038007003010,482365197173249586695817243749136852358724961261598374834971625916452738527683419
070200605054037002020005309102009400460500010008600000005090800000074090380000060,973218645654937182821465379132789456467523918598641237745396821216874593389152764
000070500020061003340890006018000900560020370704900001002005100690730008000000047,186473592927561483345892716218347965569128374734956821472685139691734258853219647
000002547800000030007065100600103092900408000540000780004010256090027000001600003,169832547825741639437965128678153492912478365543296781784319256396527814251684973
400930008530007001602015090010059804300042070000600000106000400004700039050890026,471936258539287641682415793217359864368142975945678312196523487824761539753894126
005007430001420009000300006800000590302701004904083000000070000480205307006004801,295167438631428759748359216817642593352791684964583172123876945489215367576934821
970843200006007300004620050030904500000010870460050100100008000057100080020060709,975843261216597348384621957731984526592316874468752193149278635657139482823465719
800009005040010037370060920200000790004306080061200004620480500003007600100000209,812739465946512837375864921238145796594376182761298354629481573453927618187653249
030000100500128300007096008200070040080605000910000730406010270002049000000007580,638754192549128367127396458263971845784635921915482736456813279872549613391267584
076801090805007103093450060020000084000573000000200009004910602910006570038000040,276831495845697123193452867527169384489573216361284759754918632912346578638725941
204000010005302000730050080003196208070023400000400650006040000020800009810007560,264789315985312746731654982543196278678523491192478653356941827427865139819237564
900400000508016020763208000406809005810000790007000003000032100050700830002000400,921457368548316927763298541436879215815623794297145683684532179159764832372981456
060450901410092300000080000040060095007038002208900000000600050070005148023010709,862453971415792386739186524341267895697538412258941637184679253976325148523814769
008030000067804109000672000019008040320001005000720000030900070900006524580010600,458139267267854139193672458719568342326491785845723916632945871971386524584217693
400052030073100020090706408100009000600000801008340057381060002002908005069070000,416852739873194526295736418157689243634527891928341657381465972742918365569273184
000043078030800106502010090007080000260000084000004509309006042078009015001300000,196543278734892156582617493947285631265931784813764529359176842678429315421358967
300075000002800050010400890005003109900080406400002070000928004070060210060001003,398275641642819357517436892785643129921587436436192578153928764879364215264751983
700102369010060050502000400004006000090007503000903012005300020109000800080205074,748152369913468257562739481234516798691827543857943612475381926129674835386295174
063071900080000007500090200300280010070940386040007500006320400824000603001050009,263871945489562137517493268395286714172945386648137592956328471824719653731654829
804000057006050900050403008708032400005687003100009000020000004093065070000010260,814926357376851942259473618768132495945687123132549786621798534493265871587314269
847000050090082700020900063002700030906015000080603004000347009150000020300051080,847136952693582741521974863412798635936415278785623194268347519154869327379251486
097200008060000042540018600000003000610005080208070965003091500070400090085300200,397246158861539742542718639759683421614925387238174965423891576176452893985367214
370961020024500070000000008130704000000000940809005006703108095410000080005302001,378961524624583179591427638136794852257816943849235716763148295412659387985372461
970000000000070360205400000000200706081905020620038001460300012000001907300809054,976183245148572369235496178593214786781965423624738591469357812852641937317829654
006007059700400308400903026010700800052060104004002005000029060591030000008000040,136287459729456318485913726613745892952368174874192635347829561591634287268571943
000209000007015208004080015090006083540000091301070006403608000270340050060520000,815269347937415268624783915792156483546832791381974526453698172278341659169527834
000500029007030500180009000002008603504020091900403750421070008006100407300860000,643587129297631584185249376712958643534726891968413752421375968856192437379864215
320590000048100000000008070800634100504020030190007002000409087009060300010200540,327596814648172953951348276872634195564921738193857462235419687489765321716283549
001702000050980002400030600008000000000306490203841070020450100069003800100070925,981762354356984712472135689648597231715326498293841576827459163569213847134678925
094105008100000070005420300701036050059000236000000000080004762000300004407580900,394175628128693475675428391741236859859741236236859147583914762912367584467582913
900030005050800370068107090000020514409000007700016000200965000603000800004308201,947632185152894376368157492836729514419583627725416938281965743673241859594378261
500306894000020100037040050001065000794100200000000480360900007100008346020007000,512376894846529173937841652281465739794183265653792481368914527179258346425637918
000008400000310907925006030300084065067100240000900008400670500030029000700050182,173598426648312957925746831319284765867135249254967318482671593531829674796453182
000500020103006509000291400490000087201000006087010350006905004300064700700082010,964537821123846579578291463495623187231758946687419352816975234352164798749382615
000500008904067000200100674080200705097000036023005080000789540730041000000000060,376524918914867352258193674481236795597418236623975481162789543735641829849352167
030026009004000035160094700500900840000280190700003000428000000900070302001850060,837526419294718635165394728512967843643285197789143256428639571956471382371852964
409000071201005930030600502300040850507002000086100000100003080070290006020500094,459328671261475938738619542312946857547832169986157423194763285875294316623581794
609740005200060780004058020035600400910000000002309010008570940700200001040801006,689742135251963784374158629835617492917425368462389517128576943796234851543891276
030708501000000420600590007009050008700460092400001050106002030290600004048310000,934728561857136429621594387319257648785463192462981753176842935293675814548319276
007096205045018900800030004908205010706041002000070300680007000004000009102050730,317496285245718963869532174938265417756341892421879356683927541574183629192654738
002079800060400301000300270300005024006000000508060719407600000829704060010080050,132579846765428391984316275371895624296147538548263719457631982829754163613982457
060010040003907500000203897400009006000381020250070300647050002090000000085600014,769815243823947561514263897438529176976381425251476389647158932192734658385692714
050730980200095064000000700073150000910060070004080203000000020000310406189600050,451736982237895164698241735873152649912463578564987213346579821725318496189624357
096010007040075030203008009700591000014003090000200800050000600820600703300004010,596312487148975236273468159782591364614783592935246871459137628821659743367824915
600050401800600750002091000506074900019020870308100002005200604000380090230000005,693758421841632759752491368526874913419523876378169542985217634164385297237946185
090502100400680200060000038006000003250706000080049001500907460009004000100800370,893572146415683297762491538946158723251736984387249651538917462679324815124865379
023040090070058041000007006300000704087091250500000000498700000060300005000620910,823146597976258341154937826319562784687491253542873169498715632261389475735624918
010962300030005021600040050040007298800003000509100000071020460400700500006009073,715962384934875621682341957143657298867293145529184736371528469498736512256419873
007000010010028040093650200040200861000070000065800403051003700900060508082540000,827394615516728349493651287749235861138476952265819473651983724974162538382547196
000040020605800000000015890300000560010370002468059010003027006270908103900401000,891743625645892731732615894327184569519376482468259317183527946274968153956431278
000190002800403956002060800204700100970005300060000075080000007040610080509004001,635198742817423956492567813254736198971285364368941275186359427743612589529874631
027080000400025703930001500000600030850400006073000092002507001060003009190004080,527386914418925763936741528241679835859432176673158492382597641764813259195264387
450000100000705009620040780300067000001092000074010003290800016000030094806950020,457689132138725649629143785382467951561392478974518263293874516715236894846951327
005680400020001003067030820640500900100006587000029000009207060080014030500000004,315682479824791653967435821643578912192346587758129346439257168286914735571863294
390001500000470002007085600150069804002300165040000007020830009400090080600200701,394621578568473912217985643153769824972348165846512397721836459435197286689254731
460008075010030920000075000730000809800610240000090063304200600090004050280061300,463928175517436928928175436736542819859613247142897563374259681691384752285761394
945030800600002007080010040300970600054800010000005708001700905806304000072006000,945637821613482597287519346328971654754863219169245738431728965896354172572196483
010070002000190048054008010700000600003605000900013084002080057690400103040200090,819574362376192548254368719721849635483625971965713284132986457698457123547231896
100390000074005100000070208800004906960000053540020070609150300030600012050080007,186392745274865139395471268817534926962718453543926871629157384738649512451283697
020607304870040000090050206600010007108200009059038001200700900004105060360980500,521697384876342195493851276642519837138276459759438621215763948984125763367984512
500400200080005039002010705008030061009004027037060800040120000095000080000083096,573496218184275639962318745458732961619854327237961854846129573395647182721583496
368000090000840065000000001006007400910302700500160000107500003080070009205693080,368715294721849365459236871836957412914382756572164938197528643683471529245693187
000437000040500701209068300005019060086250009090000204102000470000600008854003900,518437692643592781279168345425319867786254139391876254162985473937641528854723916
032000000500706900910840000050280603001905480700000000003091502000300768004070030,632159874548736921917842356459287613321965487786413295873691542195324768264578139
078021005030760004040009001097803000802070100100500070604030900020005000010090638,978421365531768294246359781497813526852976143163542879684137952329685417715294638
501069004480050790002370800205000040790000310006280900000705000319400060000601003,571869234483152796962374851235917648798546312146283975624735189319428567857691423
007000269900036080008000005015080092000405007000061800609108000320000400050307010,537814269942536781168972345415783692286495137793261854679148523321659478854327916
002000041530940700070028000860300409000006072207105000603000080090067000004830150,982753641536941728471628395865372419319486572247195863653214987198567234724839156
065900700020300008480750920000509360750008401001000000830040170604000000070020680,165982743927364518483751926248519367756238491391476852832645179614897235579123684
500300097087001602020096040402630500790040003000008010000807009005010306640500080,564382197987451632123796845412639578798145263356278914231867459875914326649523781
009870500501290700030100060070004829200618400004009000002057080487000000060000103,629873541541296738738145962176534829293618457854729316312957684487361295965482173
701900820000006400905032006002001930030000080100070600086100050570020009000043760,761954823823716495945832176652481937437269581198375642386197254574628319219543768
080160072507000004400002000000625018030009200008700900000010405100806090705003600,389164572527398164416572839974625318631489257258731946863917425142856793795243681
900805710050009060320070500030180074040000280002600009615030040400900000008700106,964825713857319462321476598539182674746593281182647359615238947473961825298754136
000300010350080700104020008000060000007510906040079520038004002096057100020000059,879346215352981764164725398915462837287513946643879521538194672496257183721638459
600100900908000040010703820040050007007980205100300600000000000400007032826400100,672148953938526741514793826249651387367984215185372694753219468491867532826435179
004709000800060017060003002640800700905000023030005008310020690050008000070410035,124759386893264517567183942641832759985671423732945168318527694456398271279416835
050000068902700000310900570680301200000804301000070600000000104031082700024009005,457123968962758413318946572685391247279864351143275689896537124531482796724619835
027089310030000680800042090009005000001070500600400209008500400165000030090763100,527689314934157682816342795749235861281976543653418279378591426165824937492763158
401090200052400097000006130000074000800630500020085069100008003304060702007000615,431897256652413897978256134516974328849632571723185469165728943394561782287349615
500070130089002000763000052000504670010809045002006003046293000000005000900100408,524678139189352764763941852398524671617839245452716983846293517271485396935167428
000690002000000840506100000090007500060930714003840200104070000820006005070028930,387694152912753846546182397491267583268935714753841269134579628829316475675428931
700300210960500004000706809503012600470908001008050040040800070020090005601000300,785349216962581734134726859593412687476938521218657943349865172827193465651274398
807000002000300609000851000729008000085460000604095370003004827100020006006000034,837946512451372689962851743729138465385467291614295378593614827148723956276589134
060000000300001046400092307000040018900807502070003090003084900040500200028010065,567438129392751846481692357236945718914867532875123694653284971149576283728319465
006001800300240069049000075000536000250070000000080091005907010690300004807050032,526791843378245169149863275981536427254179386763482591435927618692318754817654932
060050000009400002005967040000015000240680503000720986010890030300001490080000067,463152879179438652825967341698315724247689513531724986714896235356271498982543167
007005006900010050604030020001406080200000090300082074809760002000900300005100840,187245936923617458654839721571496283248371695396582174839764512412958367765123849
300501006060090000004070920080006340070024010056013008190000807000280530005000490,329541786768392154514678923281756349973824615456913278192435867647289531835167492
054000029709002014100006000020730400000010830680209070000350008040900207905004063,854173629769582314132496785521738496497615832683249571216357948348961257975824163
009700000804030010070246080196000000020009570003100004000050803087402006605013900,239781465864935712571246389196574238428369571753128694912657843387492156645813927
006000700009046018017090030600003007000075201400208090200000900190530002035600084,846351729329746518517892436652913847983475261471268395264187953198534672735629184
200000019035000000049063027020500840780024630004010700072890000000051000503040006,267485319135279468849163527926537841781924635354618792472896153698351274513742986
509000800000074020800910670020000361007650040100023005053042900080007100006389000,579236814631874529842915673425798361397651248168423795753142986984567132216389457
010900020400037000039200560500004391000803000260070400008060130000781906040005007,815946723426537819739218564587624391194853672263179458978462135352781946641395287
150000000007012600240800709603504800000690007874020005005300096008407102030000000,159746283387912654246835719693574821512698347874123965725381496968457132431269578
150008290080004000002300107060140900000060503008097062001086050037900046006005000,153678294789214635642359187265143978974862513318597462421786359537921846896435721
109002304002003580000705100010620800000900000340587001500300796700000008460100230,159862374672413589834795162917624853285931647346587921521348796793256418468179235
030000006104750800009004370040098002902006080300140000600000005050600743070210090,837921456164753829529864371746598132912376584385142967698437215251689743473215698
085090004070062080900045700034000008509008601000300207058007010200001390106030000,685793124473162589912845763734216958529478631861359247358927416247681395196534872
091000076800009050070365000430000108020000040000801630005672009900400800007100520,591284376863719254274365981436527198128936745759841632385672419912453867647198523
000000086200931004150007000010083042360000097420090503007002060000140000500600308,973425186286931754154867239719583642365214897428796513897352461632148975541679328
200500097010020500780096000000270040003008006078043100590014080042000003006700059,264531897319827564785496231651279348423158976978643125597314682842965713136782459
030507060090030010607080240900002000780043009003806005004008700060200100108400350,431527968892634517657981243946752831785143629213896475524318796369275184178469352
060002035004005819007031000609000408102506000000900001000084900905073002320100600,861492735234765819597831246659317428182546397473928561716284953945673182328159674
720008041060023005008070000016084902000302800040700036004005067030091000005600190,723958641961423785458176329316584972579362814842719536194835267637291458285647193
001026080000907002900103706070230150008061004020090030000408005400050069300000000,741526983863947512952183746679234158538761294124895637296418375417352869385679421
000001006004000050005067209030026480080000000009043017900754301073000800600090502,392581746764239158815467239137926485486175923259843617928754361573612894641398572
002009860004720900130600200907000305020004000651008007085930600400050710006800000,572419863864723951139685274947162385328574196651398427785931642493256718216847539
093027008000009000807406010029800340085010002000940006004700600300000500562000180,193527468246189735857436219629875341485613972731942856914758623378261594562394187
590026007046503080000040000000700000925080100608039200000401005280060710100070030,591826347746513982832947561413752698925684173678139254367491825284365719159278436
000062705010000900206370004720801000503020400090003008030045020005000601800907040,948162735317584962256379184724891356583726419691453278139645827475238691862917543
000497003002008000054002960008070541010000000900040600100600807036020005540039020,681497253392568714754312968268973541415286379973145682129654837836721495547839126
400670020002049007310805000009030085060100700270006900804007231030004069000500004,495671328682349157317825496149732685563198742278456913854967231731284569926513874
087930050050200000210040067000019030600508090040060120073000400802150000000700910,487936251356271849219845367728419536631528794945367128173692485892154673564783912
040001970319007006850400002000698000205000803160020040000043000080050201976800500,642531978319287456857469312734698125295174863168325749521943687483756291976812534
001020530539008400740000600000006102000037005058902000010800000084600319090004076,861429537539768421742351698973586142426137985158942763617893254284675319395214876
040207800000000036380910000178400900500000002004603057001052000760800000002060394,645237819219548736387916245178425963536179482924683157491352678763894521852761394
040602700308000605020000034900001240780095010000840000103020890002057003006009100,549632781318974625627518934935761248784295316261843579153426897892157463476389152
000427036010000007000130840500079200000802060870000490260010300730090080084650900,958427136413986527627135849546379218391842765872561493269718354735294681184653972
400508090070009640056002010200430001001005784007600300709000000060803002004100058,413568297872319645956742813298437561631925784547681329789254136165893472324176958
008730600002001030070480205100600009000200450300097002001004060004809500600005703,518732694462951837973486215125648379897213456346597182251374968734869521689125743
306040900500010080080032100240907006001003050700008004009000020005000847067201530,316845972572619483984732165248957316691423758753168294839574621125396847467281539
000607040047380106200005097090040615308090072005000800900200004800701053003000200,139627548547389126286415397792843615318596472465172839951238764824761953673954281
000000470052910080084000001400700006910060030006300942001200007600030509007685300,169823475752914683384576291423798156915462738876351942531249867648137529297685314
403100070000642059500008600001000230600900005007084000800006100094730008710005093,463159872178642359529378641981567234642913785357284916835496127294731568716825493
200003050070180200090000064000275080130090002000000496003807615400030000005629700,284963157576184239391752864649275381138496572752318496923847615467531928815629743
740061530000807610003900008209000065300040001060080200900700802170400390006005000,748261539592837614613954728289173465357642981461589273934716852175428396826395147
670800002039052080000690540800060127002009634000400000000075008200008301003010090,675834912439152786128697543894563127512789634367421859941375268256948371783216495
030010040009005726062090005007508014600700000080064009001800000200041360090203800,735612948149385726862497135927538614614729583583164279371856492258941367496273851
000780406001240000009003200000500678500060000280000093640830007000020000013056040,325789416861245739479613285134592678597368124286174593642831957958427361713956842
608024900035008107000050004090070800700500263010306000041200000250619700900040000,678124935435968127129753684396472851784591263512386479841237596253619748967845312
930700000254080030000006040041002007500040300300601089008205000620903010710000205,936724158254189736187536942841392567569847321372651489498215673625973814713468295
200007400080030095304100000075200840100000079000050600060091720402806001907004080,251967438786432195394185267675219843123648579849753612568391724432876951917524386
108200000000590028000306750810040005090030060602709800080000506003010940024007003,158274639376591428249386751817642395495138267632759814981423576763815942524967183
003504980060200000410067030000600203008000041040051007082073105501900000670080000,723514986865239714419867532197648253358792641246351897982473165531926478674185329
302006079571200800000000001700503904420680050000901060160308402080000700003094000,342816579571239846698475321716523984429687153835941267167358492984162735253794618
941006208008400135530000009015020060000700893000040010702360000000908000690015400,941536278268497135537182649315829764426751893879643512782364951154978326693215487
075630900801007000406508300700900104080000030009426005107000040060000002003752080,275634918831297456496518327752983164684175239319426875127869543568341792943752681
590016000608090420002800500806009230900064010050700000300400000070031604000005790,594216378638597421712843569846159237927364815153782946369478152275931684481625793
004890010010300826060700005390028040700001002080500600038005001450209070609000200,524896713917354826863712495395628147746931582182547639238475961451269378679183254
070905000800002010290086000020001730140050008008790005005009340300000209000340076,471935862856472913293186457529861734147253698638794125785629341364517289912348576
002800130050200809004917000036080007507600420800500300400120000003000960790050001,972865134651234879384917652236481597517693428849572316465129783123748965798356241
014005090087260000600089001500000702006030450892000003350700004000013500029604108,214375896987261345635489271543196782176832459892547613351728964468913527729654138
809100026063900700000007001002040059005020134000009080647300500020061000090005408,879154326163982745254637891712843659985726134436519287647398512528461973391275468
908004000030000507100650000003820640800700203060035009574002081000000302010009060,958274136436918527127653498793821645845796213261435879574362981689147352312589764
630017000008002003050080004700050200910004600000760050006841702300900010004073098,639417825478592163251386974763158249915234687842769351596841732387925416124673598
082000150000003009950004803001309000098600075600802400006000017400267000503908200,382796154164583729957124863741359682298641375635872491826435917419267538573918246
204700005100096007000002800040000062600810730039065001067309040003500200410087000,294738615158496327376152894841973562625814739739265481567329148983541276412687953
306008005074100000500420708008002437001030000000507980060050093290700500100000602,326978145874165329519423768958612437741839256632547981467251893293786514185394672
060100309709026500008400010820000001143900000005002400506004080200730090030608704,462185379719326548358479216827543961143967852695812437576294183284731695931658724
096000037000001080408530062003045000000900573001260000035800204040009008070120006,596482137327691485418537962983745621264918573751263849135876294642359718879124356
040206050170900002005800400400605807036007000500340010601000090023019604800000500,349276158178954362265831479412695837936187245587342916651428793723519684894763521
000467038020080000400300016000600700059070000680039024840020069503100070060005001,915467238326981457478352916234618795159274683687539124841723569593146872762895341
800320006070000000005060091520830047014005800000900000080500030069480020102090470,891324756673159284245768391526831947914275863738946512487512639369487125152693478
061000058000062030409800000300600070005091004128540900700403106000080200000009387,261934758857162439439875612394628571675391824128547963782453196913786245546219387
023000790400001053050090000690007204037002160000058007080004300901570620000860040,123485796469721853758396412695137284837942165214658937586214379941573628372869541
060000070000601530930270004002059000004802103050040028300590410420000060810006007,568934271247681539931275684182359746794862153653147928376598412429713865815426397
010700062200193050400000089500080710070930000003002806700850004350010020069004000,915748362286193457437265189592486713678931245143572896721859634354617928869324571
520036008000405609009070304010000905400002860006541007800067000090024710230000000,524936178378415629169278354712683945453792861986541237841367592695824713237159486
803002000000900534010074026000080701490150003060209000007601005000000080326840900,843562179672918534519374826235486791498157263761239458987621345154793682326845917
002003100478090000000020064080600051710008020030007409006304002900500600001002078,562843197478196235193725864284639751719458326635217489856374912927581643341962578
628000300000650001000073804090025000054780029700410003240030005170000000003900670,628194357437658291915273864891325746354786129762419583246837915179562438583941672
170000040093020006602085000080001032304900000500038070000207680000000059960400701,175369248893724516642185397786541932314972865529638174451297683237816459968453721
800006251053907600401000700005300000000004820720100009930700004008200106070548000,897436251253917648461852793685329417319674825724185369932761584548293176176548932
560800003040000706702090501009000008250600000030014070370001420000408039100053000,561847293943125786782396541419732658257689314836514972378961425625478139194253867
002600000000180500400057000120503790079200063608094000003800006010000820700005034,852649371367182549491357682124563798579218463638794215243871956915436827786925134
601070004002000570980004300010000030000850092500463010075690000030200800890100067,651372984342986571987514326418729635763851492529463718275698143136247859894135267
006004032140803005300760100752600900060400000000010208070005019098070000204000503,986154732147823695325769184752638941861492357439517268673245819598371426214986573
002030570409007260800000000728090300000620080050003104007842000563001000000000791,612438579439517268875269413728194356341625987956783124197842635563971842284356791
007090085960000073000401020340050001000200507090068200018730640430019000500020008,127396485964582173853471926342957861681243597795168234218735649436819752579624318
009004160007350402500000080004201300600000000201003059803670004000800900096100027,389724165167358492542916783954261378638597241271483659823679514715842936496135827
010800200004006370906030000700100002000003658000649100100005400059004020208700090,315897264824516379976432815763158942491273658582649137137925486659384721248761593
900003608030405007005260004609700300010000060004510720020800900500007042000904010,942173658136485297875269134659742381217398465384516729423851976591637842768924513
007301096000048200200006503100030958806200000040057010460093800020100000095000007,587321496639548271214976583172634958856219734943857612461793825728165349395482167
006700089430029500705014000000048700502003000080500140309050860000300012870006004,216735489438629571795814236163948725542173698987562143329451867654387912871296354
070520004098006000010490000000082009000004607530007100600010092057000003800603540,376521984498736215215498376761382459982154637534967128643815792157249863829673541
800007400010000063072340001050030006209060000001058207106009008900100004080520030,893617452514892763672345891758234916249761385361958247136479528925183674487526139
001950000030002060500034800400000089193070400870600003007860102052001670000300094,281956347734182965569734821426513789193278456875649213947865132352491678618327594
001000306060512400407090050608003020045000000003600107030200004004705082800160509,251847396369512478487396251618473925745921863923658147536289714194735682872164539
760050000009003106000204870020400063006510008870000020001027390080900000400600005,768159432249783156513264879125478963936512748874396521651827394382945617497631285
600080001020400000089000063900030000001200487007518006704601090000805120000003075,675389241123467859489152763968734512531296487247518936754621398396875124812943675
000080572095001060700004000002300010006072080504900603801503790600000001430096000,143689572295731864768254139982365417316472985574918623821543796659827341437196258
050004067207000910900620800000300040006080702100492380782061000093000500040700000,358914267267853914914627853829376145436185792175492386782561439693248571541739628
900010430001054020060300057307000809100920560609801000008042000540003000000070640,975216438831754926462389157327465819184927563659831274718642395546193782293578641
860052900001640002030001500004009000070020605905030740300060807040805030000700001,867352914591647382432981576684579123173428695925136748319264857746815239258793461
105030009092040300008001762400000016000980007030020080720408100900700000060050003,175632849692847351348591762489375216216984537537126984723468195954713628861259473
070805030310090000005000426061000003008451090000070500900160000084000207603200008,476825139312694875895713426561982743738451692249376581927168354184539267653247918
900007008040290060100304570000080015002000900054100632605000040203000801000703090,936517428547298163128364579369482715712635984854179632695821347273946851481753296
100340506604290030000500270000080000060030020590074180700059010009400700800001360,127348596654297831983516274371982645468135927592674183736859412219463758845721369
010028000095730008026459100900800001004000870300102056200075600000000000008010423,713628594495731268826459137952867341164593872387142956241375689639284715578916423
009006087000520000043017060100205038028060504000900600801370000750000002900004006,519436287687529143243817965196245738328761594475983621861372459754698312932154876
310400700650080009207306000045000100000010306030029087009700048001008020400260000,318492765654187239297356814845673192972814356136529487529731648761948523483265971
009080070160003002002010453000920010000050086803000009010507060057002004390046020,439285671165473892782619453546928317971354286823761549214537968657892134398146725
980006100000100389500070040300020617108300002000040800007960024250700000040085030,982436175476152389531879246394528617168397452725641893817963524253714968649285731
009064010000000570480350002006400050053026000010870900300100708070030140002000069,529764813631298574487351692896413257753926481214875936365149728978632145142587369
031000070008009506500030200070520103090001600400090020000078000600100047920340005,231865479748219536569437281876524193392781654415693728154978362683152947927346815
007609002105030080020051004809000000370000948060002170003965000200047030001000650,437689512195234786628751394819473265372516948564892173783965421256147839941328657
100000005423500000087061009694000080030002714700300000000107090008004631050200800,169823475423579168587461329694715283835692714712348956346187592278954631951236847
080070416002008030005160900100709004350000800009045002400001500030800609067930080,983572416612498735745163928126789354354216897879345162498621573231857649567934281
060000070400129050050003984300601000500280640027500000190050000006400008800070032,963845271478129356251763984384691725519287643627534819192358467736412598845976132
500003007402005090030841600053910000008062700009437080004009120260000000001700805,586293417412675398937841652753918264148562739629437581874359126265184973391726845
050000001183000000400008576607003480020006090900207000300082057040300900001650020,756924831183765249492138576617593482524816793938247615369482157245371968871659324
